pair,bird_width,bird_TotalLength,bird_wingspan,bird_wing,bird_tail,bird_tarsus,bird_finger,beak_culmen,beak_width,beak_height
R_dimidiatus_70_R_dimidiatus_77,0.9024,0.9348,0.9474,0.92,0.988,0.6789,0.9925,0.763,0.9729,0.8464
R_dimidiatus_70_R_dimidiatus_78,0.9512,0.9239,0.9624,1.0,0.9518,0.9938,0.9806,0.7177,0.9167,0.9377
R_dimidiatus_70_R_dimidiatus_80,0.9756,0.8696,0.9323,0.96,0.9277,0.9227,0.9969,0.9141,0.9625,0.8783
R_dimidiatus_70_R_dimidiatus_83,0.9024,0.8696,0.9699,0.96,0.9759,0.8078,0.9438,0.8995,0.9365,0.8623
R_dimidiatus_70_R_dimidiatus_84,0.9756,0.8696,0.9925,0.96,0.9398,0.9945,0.9312,0.8742,0.949,0.9232
R_dimidiatus_70_R_dimidiatus_85,1.0,0.8696,0.9774,1.0,0.988,0.9992,0.9694,0.8529,0.9802,0.8217
R_dimidiatus_70_R_dimidiatus_86,0.878,0.913,0.9925,0.96,0.9398,0.9211,0.9806,0.8955,0.9885,0.9681
R_dimidiatus_70_R_dimidiatus_90,0.9268,0.837,0.9474,0.92,0.9277,0.7812,0.9625,0.8782,0.9719,0.8884
R_dimidiatus_70_R_dimidiatus_98,1.0,0.9022,0.9474,0.84,0.9639,0.8195,0.9631,0.9214,0.9198,0.9957
R_dimidiatus_70_R_dimidiatus_102,1.0,0.913,0.9549,0.96,0.9759,0.968,0.9969,0.8482,0.975,0.8464
R_dimidiatus_70_R_dimidiatus_106,0.9512,0.9783,0.9549,0.96,0.988,0.7969,0.9544,0.9387,0.9417,0.8928
R_dimidiatus_70_R_dimidiatus_200,0.6585,0.163,0.2406,0.4,0.5663,0.9063,0.235,0.0846,0.475,0.9913
R_dimidiatus_70_R_dimidiatus_201,1.0,0.7283,0.7068,0.76,0.8313,0.8281,0.235,0.6838,0.3708,0.5739
R_dimidiatus_70_R_dimidiatus_203,1.0,0.7826,0.6165,0.64,0.988,0.6719,0.235,0.6172,0.7958,0.9913
R_dimidiatus_70_R_dimidiatus_204,0.878,0.837,0.8872,0.92,0.9036,0.9961,0.235,0.8815,0.9094,0.9478
R_dimidiatus_70_R_dimidiatus_205,0.9756,0.8152,0.9023,0.88,0.988,0.7602,0.235,0.7963,0.8188,0.9696
R_dimidiatus_70_R_icteronotus_02,0.7317,0.9239,0.8045,0.96,0.9518,0.6094,0.235,0.8435,0.85,0.6609
R_dimidiatus_70_R_icteronotus_04,0.9268,0.9674,0.9925,0.96,0.8675,0.7812,0.985,0.6704,0.7354,0.7768
R_dimidiatus_70_R_icteronotus_05,0.6829,0.9239,0.9098,0.92,0.9036,0.625,0.99,0.5905,0.7875,0.7913
R_dimidiatus_70_R_icteronotus_06,0.7805,0.9674,0.8571,0.92,0.8675,0.8906,0.89,0.7304,0.9104,0.7623
R_dimidiatus_70_R_icteronotus_07,0.7317,0.9674,0.9699,0.72,0.9036,0.9766,0.9025,0.8569,0.9,0.8783
R_dimidiatus_70_R_icteronotus_08,0.3902,0.9674,0.9323,0.88,0.9639,0.9531,0.9912,0.717,0.9938,0.8348
R_dimidiatus_70_R_icteronotus_09,0.6341,0.9348,0.9323,0.88,0.8916,0.5938,0.9462,0.7104,0.9229,0.8638
R_dimidiatus_70_R_icteronotus_10,0.8049,0.837,0.9549,0.72,0.9036,0.8359,0.8338,0.7703,0.9542,0.6029
R_dimidiatus_70_R_icteronotus_11,0.7561,0.9457,0.782,0.6,0.9518,0.793,0.9356,0.9154,0.7812,0.9899
R_dimidiatus_70_R_icteronotus_12,0.7317,0.9022,0.8571,0.76,0.8795,0.7711,0.8644,0.996,0.8479,0.7942
R_dimidiatus_70_R_icteronotus_13,0.7561,0.9348,0.9474,0.8,0.8675,0.7109,0.8269,0.986,0.8937,0.9087
R_dimidiatus_70_R_icteronotus_14,0.7073,0.9674,0.9774,0.8,0.9639,0.8594,0.765,0.7523,0.801,0.8464
R_dimidiatus_70_R_icteronotus_15,0.8293,0.9457,0.9925,0.96,0.994,0.9742,0.9212,0.9614,0.9917,0.7652
R_dimidiatus_70_R_icteronotus_16,0.6829,0.9239,0.782,0.6,0.9157,0.832,0.9194,0.9134,0.9313,0.8232
R_dimidiatus_70_R_icteronotus_17,0.7317,0.8696,0.7669,0.64,0.8916,0.9805,0.7994,0.9441,0.949,0.9884
R_dimidiatus_70_R_icteronotus_18,0.7805,0.9891,0.7594,0.76,0.9277,0.9664,0.8725,0.9401,0.9094,0.8377
R_dimidiatus_70_R_icteronotus_22,0.8293,0.913,0.8195,0.8,0.9639,0.8422,0.9281,0.9913,0.9583,0.6971
R_dimidiatus_70_R_icteronotus_23,0.7317,0.9239,0.8571,0.76,0.9759,0.9234,0.9125,0.8788,0.9833,0.8565
R_dimidiatus_70_R_icteronotus_24,0.7561,0.9565,0.797,0.72,0.9398,0.9258,0.8312,0.9547,0.999,0.7275
R_dimidiatus_70_R_icteronotus_26,0.8293,0.9946,0.9338,0.86,0.9271,0.8469,0.9025,0.8289,0.9615,0.8159
R_dimidiatus_70_R_icteronotus_28,0.878,0.9239,0.9323,1.0,0.9759,0.9594,0.9006,0.8775,0.9417,0.7435
R_dimidiatus_70_R_icteronotus_50,0.6098,0.9783,0.9624,0.96,0.9639,0.7375,0.235,0.4241,0.7448,0.6681
R_dimidiatus_70_R_icteronotus_51,0.8293,0.9348,1.0,0.92,0.8434,0.8203,0.235,0.4867,0.7802,0.7551
R_dimidiatus_70_R_icteronotus_52,0.7561,0.913,0.8722,0.68,0.9277,0.8281,0.235,0.6838,0.6833,0.9913
R_dimidiatus_70_R_icteronotus_53,0.8537,0.9348,0.9398,0.76,0.9639,0.9914,0.235,0.7137,0.9375,0.7783
R_dimidiatus_72_R_dimidiatus_74,0.9268,0.587,0.985,0.84,0.988,0.4898,0.995,0.8895,0.9312,0.9652
R_dimidiatus_72_R_dimidiatus_76,0.9268,0.5761,0.9699,0.88,0.9277,0.4875,0.965,0.8895,0.9042,0.9449
R_dimidiatus_72_R_dimidiatus_77,0.878,0.6196,0.985,0.92,0.988,0.325,0.9881,0.9601,0.9021,0.9348
R_dimidiatus_72_R_dimidiatus_78,0.9756,0.6304,1.0,0.84,0.9518,0.6398,0.985,0.9947,0.9875,0.9739
R_dimidiatus_72_R_dimidiatus_80,0.9512,0.6848,0.9699,0.88,0.9277,0.5688,0.9988,0.8089,0.8917,0.9667
R_dimidiatus_72_R_dimidiatus_83,0.878,0.6848,0.9925,0.88,0.9759,0.4539,0.9481,0.8236,0.8656,0.9507
R_dimidiatus_72_R_dimidiatus_84,1.0,0.6848,0.9549,0.8,0.9398,0.6406,0.9356,0.8489,0.8781,0.9884
R_dimidiatus_72_R_dimidiatus_85,0.9756,0.6848,0.985,0.84,0.988,0.6453,0.965,0.8702,0.949,0.9101
R_dimidiatus_72_R_dimidiatus_86,0.8537,0.6413,0.9699,0.8,0.9398,0.5672,0.9762,0.8276,0.9177,0.8797
R_dimidiatus_72_R_dimidiatus_90,0.9512,0.7174,0.9098,0.76,0.9277,0.4273,0.9581,0.8449,0.901,0.9768
R_dimidiatus_72_R_dimidiatus_98,0.9756,0.6522,0.985,1.0,0.9639,0.4656,0.9675,0.6445,0.9906,0.9072
R_dimidiatus_72_R_dimidiatus_102,0.9756,0.6413,0.9925,0.8,0.9759,0.6141,0.9988,0.8748,0.9042,0.9348
R_dimidiatus_72_R_dimidiatus_106,0.9268,0.5761,0.9173,0.8,0.988,0.443,0.9588,0.7843,0.9875,0.9812
R_dimidiatus_72_R_dimidiatus_200,0.6829,0.6087,0.203,0.24,0.5663,0.5523,0.2306,0.3615,0.4042,0.9029
R_dimidiatus_72_R_dimidiatus_201,0.9756,0.8261,0.6692,0.6,0.8313,0.4742,0.2306,0.9607,0.3,0.6623
R_dimidiatus_72_R_dimidiatus_203,0.9756,0.7717,0.5789,0.8,0.988,0.318,0.2306,0.8941,0.8667,0.9029
R_dimidiatus_72_R_dimidiatus_204,0.8537,0.7174,0.8496,0.92,0.9036,0.65,0.2306,0.8415,0.9802,0.9638
R_dimidiatus_72_R_dimidiatus_205,1.0,0.7391,0.8647,0.72,0.988,0.4062,0.2306,0.9268,0.8896,0.8812
R_dimidiatus_72_R_icteronotus_02,0.7073,0.4783,0.7669,0.8,0.9518,0.9633,0.2306,0.8795,0.7792,0.7493
R_dimidiatus_72_R_icteronotus_04,0.9512,0.5217,0.9699,0.88,0.8675,0.8648,0.9806,0.9474,0.6646,0.8652
R_dimidiatus_72_R_icteronotus_05,0.6585,0.6304,0.9474,0.92,0.9036,0.9789,0.9944,0.8675,0.7167,0.8797
R_dimidiatus_72_R_icteronotus_06,0.7561,0.5217,0.8947,0.92,0.8675,0.7555,0.8944,0.9927,0.9812,0.8507
R_dimidiatus_72_R_icteronotus_07,0.7073,0.5217,0.9925,0.88,0.9036,0.6695,0.9069,0.8662,0.9708,0.9667
R_dimidiatus_72_R_icteronotus_08,0.4146,0.5217,0.9699,0.72,0.9639,0.693,0.9869,0.994,0.9354,0.9232
R_dimidiatus_72_R_icteronotus_09,0.6098,0.4891,0.8947,0.72,0.8916,0.9477,0.9506,0.9874,0.8521,0.9522
R_dimidiatus_72_R_icteronotus_10,0.7805,0.3913,0.9173,0.88,0.9036,0.8102,0.8381,0.9527,0.8833,0.6913
R_dimidiatus_72_R_icteronotus_11,0.7317,0.5,0.8195,0.76,0.9518,0.8531,0.94,0.6385,0.8521,0.9014
R_dimidiatus_72_R_icteronotus_12,0.7073,0.4565,0.8947,0.92,0.8795,0.875,0.8688,0.719,0.9188,0.8826
R_dimidiatus_72_R_icteronotus_13,0.7317,0.4891,0.985,0.96,0.8675,0.357,0.8312,0.7091,0.9646,0.9971
R_dimidiatus_72_R_icteronotus_14,0.6829,0.587,0.985,0.96,0.9639,0.7867,0.7694,0.9707,0.7302,0.758
R_dimidiatus_72_R_icteronotus_15,0.8049,0.6087,0.9699,0.88,0.994,0.6203,0.9256,0.7617,0.9208,0.8536
R_dimidiatus_72_R_icteronotus_16,0.6585,0.6304,0.8195,0.76,0.9157,0.8141,0.9238,0.8096,0.8604,0.9116
R_dimidiatus_72_R_icteronotus_17,0.7073,0.6848,0.8045,0.8,0.8916,0.6656,0.8038,0.6671,0.8781,0.9232
R_dimidiatus_72_R_icteronotus_18,0.7561,0.5652,0.797,0.92,0.9277,0.6797,0.8769,0.6631,0.9802,0.9261
R_dimidiatus_72_R_icteronotus_22,0.8049,0.6413,0.8571,0.96,0.9639,0.8039,0.9325,0.7144,0.8875,0.7855
R_dimidiatus_72_R_icteronotus_23,0.7073,0.6304,0.8947,0.92,0.9759,0.7227,0.9169,0.8442,0.9125,0.9449
R_dimidiatus_72_R_icteronotus_24,0.7317,0.5978,0.8346,0.88,0.9398,0.5719,0.8356,0.7683,0.9302,0.8159
R_dimidiatus_72_R_icteronotus_26,0.8049,0.5489,0.9714,0.98,0.9271,0.7992,0.9069,0.8941,0.8906,0.9043
R_dimidiatus_72_R_icteronotus_28,0.9024,0.6304,0.9699,0.84,0.9759,0.6867,0.905,0.8455,0.9875,0.8319
R_dimidiatus_72_R_icteronotus_50,0.5854,0.5326,1.0,0.88,0.9639,0.9086,0.2306,0.7011,0.8156,0.7565
R_dimidiatus_72_R_icteronotus_51,0.8049,0.6196,0.9624,0.92,0.8434,0.8258,0.2306,0.7636,0.851,0.8435
R_dimidiatus_72_R_icteronotus_52,0.7317,0.4674,0.8346,0.84,0.9277,0.4742,0.2306,0.9607,0.6125,0.9029
R_dimidiatus_72_R_icteronotus_53,0.8293,0.6196,0.9023,0.6,0.9639,0.6547,0.2306,0.9907,0.8667,0.8667
R_dimidiatus_74_R_dimidiatus_76,1.0,0.9891,0.9549,0.96,0.9398,0.9977,0.96,1.0,0.9729,0.9101
R_dimidiatus_74_R_dimidiatus_77,0.9512,0.9674,0.9699,0.92,0.9759,0.8352,0.9931,0.9294,0.9708,0.9
R_dimidiatus_74_R_dimidiatus_78,0.9024,0.9565,0.985,1.0,0.9639,0.85,0.98,0.8842,0.9188,0.9913
R_dimidiatus_74_R_dimidiatus_80,0.9756,0.9022,0.9549,0.96,0.9398,0.9211,0.9962,0.9194,0.9604,0.9319
R_dimidiatus_74_R_dimidiatus_83,0.9512,0.9022,0.9925,0.96,0.9639,0.9641,0.9431,0.9341,0.9344,0.9159
R_dimidiatus_74_R_dimidiatus_84,0.9268,0.9022,0.9699,0.96,0.9518,0.8492,0.9306,0.9594,0.9469,0.9768
R_dimidiatus_74_R_dimidiatus_85,0.9512,0.9022,1.0,1.0,1.0,0.8445,0.97,0.9807,0.9823,0.8754
R_dimidiatus_74_R_dimidiatus_86,0.9268,0.9457,0.985,0.96,0.9277,0.9227,0.9812,0.9381,0.9865,0.9145
R_dimidiatus_74_R_dimidiatus_90,0.878,0.8696,0.9248,0.92,0.9157,0.9375,0.9631,0.9554,0.9698,0.942
R_dimidiatus_74_R_dimidiatus_98,0.9512,0.9348,0.9699,0.84,0.9518,0.9758,0.9625,0.755,0.9219,0.942
R_dimidiatus_74_R_dimidiatus_102,0.9512,0.9457,0.9774,0.96,0.988,0.8758,0.9962,0.9854,0.9729,0.9
R_dimidiatus_74_R_dimidiatus_106,1.0,0.9891,0.9323,0.96,1.0,0.9531,0.9538,0.8948,0.9438,0.9464
R_dimidiatus_74_R_dimidiatus_200,0.6098,0.1957,0.218,0.4,0.5542,0.9375,0.2356,0.251,0.4729,0.9377
R_dimidiatus_74_R_dimidiatus_201,0.9512,0.7609,0.6842,0.76,0.8193,0.9844,0.2356,0.8502,0.3687,0.6275
R_dimidiatus_74_R_dimidiatus_203,0.9512,0.8152,0.594,0.64,0.9759,0.8281,0.2356,0.7836,0.7979,0.9377
R_dimidiatus_74_R_dimidiatus_204,0.9268,0.8696,0.8647,0.92,0.8916,0.8398,0.2356,0.9521,0.9115,0.9986
R_dimidiatus_74_R_dimidiatus_205,0.9268,0.8478,0.8797,0.88,0.9759,0.9164,0.2356,0.9627,0.8208,0.9159
R_dimidiatus_74_R_icteronotus_02,0.7805,0.8913,0.782,0.96,0.9398,0.4531,0.2356,0.99,0.8479,0.7145
R_dimidiatus_74_R_icteronotus_04,0.878,0.9348,0.985,0.96,0.8795,0.625,0.9856,0.8369,0.7333,0.8304
R_dimidiatus_74_R_icteronotus_05,0.7317,0.9565,0.9323,0.92,0.9157,0.4688,0.9894,0.757,0.7854,0.8449
R_dimidiatus_74_R_icteronotus_06,0.8293,0.9348,0.8797,0.92,0.8795,0.7344,0.8894,0.8968,0.9125,0.8159
R_dimidiatus_74_R_icteronotus_07,0.7805,0.9348,0.9925,0.72,0.9157,0.8203,0.9019,0.9767,0.9021,0.9319
R_dimidiatus_74_R_icteronotus_08,0.3415,0.9348,0.9549,0.88,0.9759,0.7969,0.9919,0.8835,0.9958,0.8884
R_dimidiatus_74_R_icteronotus_09,0.6829,0.9022,0.9098,0.88,0.9036,0.4375,0.9456,0.8768,0.9208,0.9174
R_dimidiatus_74_R_icteronotus_10,0.8537,0.8043,0.9323,0.72,0.9157,0.6797,0.8331,0.9368,0.9521,0.6565
R_dimidiatus_74_R_icteronotus_11,0.8049,0.913,0.8045,0.6,0.9639,0.6367,0.935,0.749,0.7833,0.9362
R_dimidiatus_74_R_icteronotus_12,0.7805,0.8696,0.8797,0.76,0.8916,0.6148,0.8638,0.8296,0.85,0.8478
R_dimidiatus_74_R_icteronotus_13,0.8049,0.9022,0.9699,0.8,0.8795,0.8672,0.8262,0.8196,0.8958,0.9623
R_dimidiatus_74_R_icteronotus_14,0.7561,1.0,1.0,0.8,0.9759,0.7031,0.7644,0.9188,0.799,0.7928
R_dimidiatus_74_R_icteronotus_15,0.878,0.9783,0.985,0.96,0.994,0.8695,0.9206,0.8722,0.9896,0.8188
R_dimidiatus_74_R_icteronotus_16,0.7317,0.9565,0.8045,0.6,0.9277,0.6758,0.9188,0.9201,0.9292,0.8768
R_dimidiatus_74_R_icteronotus_17,0.7805,0.9022,0.7895,0.64,0.9036,0.8242,0.7988,0.7776,0.9469,0.958
R_dimidiatus_74_R_icteronotus_18,0.8293,0.9783,0.782,0.76,0.9398,0.8102,0.8719,0.7736,0.9115,0.8913
R_dimidiatus_74_R_icteronotus_22,0.878,0.9457,0.8421,0.8,0.9759,0.6859,0.9275,0.8249,0.9562,0.7507
R_dimidiatus_74_R_icteronotus_23,0.7805,0.9565,0.8797,0.76,0.988,0.7672,0.9119,0.9547,0.9812,0.9101
R_dimidiatus_74_R_icteronotus_24,0.8049,0.9891,0.8195,0.72,0.9518,0.918,0.8306,0.8788,0.999,0.7812
R_dimidiatus_74_R_icteronotus_26,0.878,0.962,0.9564,0.86,0.9392,0.6906,0.9019,0.9953,0.9594,0.8696
R_dimidiatus_74_R_icteronotus_28,0.8293,0.9565,0.9549,1.0,0.988,0.8031,0.9,0.9561,0.9438,0.7971
R_dimidiatus_74_R_icteronotus_50,0.6585,0.9457,0.985,0.96,0.9518,0.5812,0.2356,0.5905,0.7469,0.7217
R_dimidiatus_74_R_icteronotus_51,0.878,0.9674,0.9774,0.92,0.8313,0.6641,0.2356,0.6531,0.7823,0.8087
R_dimidiatus_74_R_icteronotus_52,0.8049,0.8804,0.8496,0.68,0.9157,0.9844,0.2356,0.8502,0.6812,0.9377
R_dimidiatus_74_R_icteronotus_53,0.9024,0.9674,0.9173,0.76,0.9518,0.8352,0.2356,0.8802,0.9354,0.8319
R_dimidiatus_76_R_dimidiatus_77,0.9512,0.9565,0.985,0.96,0.9157,0.8375,0.9531,0.9294,0.9979,0.9899
R_dimidiatus_76_R_dimidiatus_78,0.9024,0.9457,0.9699,0.96,0.9759,0.8477,0.98,0.8842,0.8917,0.9188
R_dimidiatus_76_R_dimidiatus_80,0.9756,0.8913,1.0,1.0,1.0,0.9188,0.9638,0.9194,0.9875,0.9783
R_dimidiatus_76_R_dimidiatus_83,0.9512,0.8913,0.9624,1.0,0.9036,0.9664,0.9831,0.9341,0.9615,0.9942
R_dimidiatus_76_R_dimidiatus_84,0.9268,0.8913,0.9248,0.92,0.988,0.8469,0.9706,0.9594,0.974,0.9333
R_dimidiatus_76_R_dimidiatus_85,0.9512,0.8913,0.9549,0.96,0.9398,0.8422,0.93,0.9807,0.9552,0.9652
R_dimidiatus_76_R_dimidiatus_86,0.9268,0.9348,0.9398,0.92,0.8675,0.9203,0.9412,0.9381,0.9865,0.8246
R_dimidiatus_76_R_dimidiatus_90,0.878,0.8587,0.8797,0.88,0.8554,0.9398,0.9231,0.9554,0.9969,0.9681
R_dimidiatus_76_R_dimidiatus_98,0.9512,0.9239,0.985,0.88,0.8916,0.9781,0.9975,0.755,0.8948,0.8522
R_dimidiatus_76_R_dimidiatus_102,0.9512,0.9348,0.9774,0.92,0.9518,0.8734,0.9638,0.9854,1.0,0.9899
R_dimidiatus_76_R_dimidiatus_106,1.0,1.0,0.8872,0.92,0.9398,0.9555,0.9938,0.8948,0.9167,0.9638
R_dimidiatus_76_R_dimidiatus_200,0.6098,0.1848,0.1729,0.36,0.494,0.9352,0.1956,0.251,0.5,0.8478
R_dimidiatus_76_R_dimidiatus_201,0.9512,0.75,0.6391,0.72,0.759,0.9867,0.1956,0.8502,0.3958,0.7174
R_dimidiatus_76_R_dimidiatus_203,0.9512,0.8043,0.5489,0.68,0.9157,0.8305,0.1956,0.7836,0.7708,0.8478
R_dimidiatus_76_R_dimidiatus_204,0.9268,0.8587,0.8195,0.96,0.8313,0.8375,0.1956,0.9521,0.8844,0.9087
R_dimidiatus_76_R_dimidiatus_205,0.9268,0.837,0.8346,0.84,0.9157,0.9187,0.1956,0.9627,0.7938,0.8261
R_dimidiatus_76_R_icteronotus_02,0.7805,0.9022,0.7368,0.92,0.8795,0.4508,0.1956,0.99,0.875,0.8043
R_dimidiatus_76_R_icteronotus_04,0.878,0.9457,0.9398,1.0,0.9398,0.6227,0.9456,0.8369,0.7604,0.9203
R_dimidiatus_76_R_icteronotus_05,0.7317,0.9457,0.9774,0.96,0.9759,0.4664,0.9706,0.757,0.8125,0.9348
R_dimidiatus_76_R_icteronotus_06,0.8293,0.9457,0.9248,0.96,0.9398,0.732,0.9294,0.8968,0.8854,0.9058
R_dimidiatus_76_R_icteronotus_07,0.7805,0.9457,0.9624,0.76,0.9759,0.818,0.9419,0.9767,0.875,0.9783
R_dimidiatus_76_R_icteronotus_08,0.3415,0.9457,1.0,0.84,0.9639,0.7945,0.9519,0.8835,0.9688,0.9783
R_dimidiatus_76_R_icteronotus_09,0.6829,0.913,0.8647,0.84,0.9639,0.4352,0.9856,0.8768,0.9479,0.9928
R_dimidiatus_76_R_icteronotus_10,0.8537,0.8152,0.8872,0.76,0.9759,0.6773,0.8731,0.9368,0.9792,0.7464
R_dimidiatus_76_R_icteronotus_11,0.8049,0.9239,0.8496,0.64,0.9759,0.6344,0.975,0.749,0.7562,0.8464
R_dimidiatus_76_R_icteronotus_12,0.7805,0.8804,0.9248,0.8,0.9518,0.6125,0.9038,0.8296,0.8229,0.9377
R_dimidiatus_76_R_icteronotus_13,0.8049,0.913,0.985,0.84,0.9398,0.8695,0.8662,0.8196,0.8688,0.9478
R_dimidiatus_76_R_icteronotus_14,0.7561,0.9891,0.9549,0.84,0.9639,0.7008,0.8044,0.9188,0.826,0.7029
R_dimidiatus_76_R_icteronotus_15,0.878,0.9674,0.9398,1.0,0.9337,0.8672,0.9606,0.8722,0.9833,0.9087
R_dimidiatus_76_R_icteronotus_16,0.7317,0.9457,0.8496,0.64,0.988,0.6734,0.9588,0.9201,0.9562,0.9667
R_dimidiatus_76_R_icteronotus_17,0.7805,0.8913,0.8346,0.68,0.9639,0.8219,0.8388,0.7776,0.974,0.8681
R_dimidiatus_76_R_icteronotus_18,0.8293,0.9891,0.8271,0.8,1.0,0.8078,0.9119,0.7736,0.8844,0.9812
R_dimidiatus_76_R_icteronotus_22,0.878,0.9348,0.8872,0.84,0.9639,0.6836,0.9675,0.8249,0.9833,0.8406
R_dimidiatus_76_R_icteronotus_23,0.7805,0.9457,0.9248,0.8,0.9518,0.7648,0.9519,0.9547,0.9917,1.0
R_dimidiatus_76_R_icteronotus_24,0.8049,0.9783,0.8647,0.76,0.988,0.9156,0.8706,0.8788,0.974,0.871
R_dimidiatus_76_R_icteronotus_26,0.878,0.9728,0.9985,0.9,0.9994,0.6883,0.9419,0.9953,0.9865,0.9594
R_dimidiatus_76_R_icteronotus_28,0.8293,0.9457,1.0,0.96,0.9518,0.8008,0.94,0.9561,0.9167,0.887
R_dimidiatus_76_R_icteronotus_50,0.6585,0.9565,0.9699,1.0,0.8916,0.5789,0.1956,0.5905,0.7198,0.8116
R_dimidiatus_76_R_icteronotus_51,0.878,0.9565,0.9323,0.96,0.7711,0.6617,0.1956,0.6531,0.7552,0.8986
R_dimidiatus_76_R_icteronotus_52,0.8049,0.8913,0.8045,0.72,0.8554,0.9867,0.1956,0.8502,0.7083,0.8478
R_dimidiatus_76_R_icteronotus_53,0.9024,0.9565,0.8722,0.72,0.8916,0.8328,0.1956,0.8802,0.9625,0.9217
R_dimidiatus_77_R_dimidiatus_78,0.8537,0.9891,0.985,0.92,0.9398,0.6852,0.9731,0.9547,0.8896,0.9087
R_dimidiatus_77_R_dimidiatus_80,0.9268,0.9348,0.985,0.96,0.9157,0.7562,0.9894,0.8489,0.9896,0.9681
R_dimidiatus_77_R_dimidiatus_83,1.0,0.9348,0.9774,0.96,0.988,0.8711,0.9362,0.8635,0.9635,0.9841
R_dimidiatus_77_R_dimidiatus_84,0.878,0.9348,0.9398,0.88,0.9277,0.6844,0.9238,0.8888,0.976,0.9232
R_dimidiatus_77_R_dimidiatus_85,0.9024,0.9348,0.9699,0.92,0.9759,0.6797,0.9769,0.9101,0.9531,0.9754
R_dimidiatus_77_R_dimidiatus_86,0.9756,0.9783,0.9549,0.88,0.9518,0.7578,0.9881,0.8675,0.9844,0.8145
R_dimidiatus_77_R_dimidiatus_90,0.8293,0.9022,0.8947,0.84,0.9398,0.8977,0.97,0.8848,0.999,0.958
R_dimidiatus_77_R_dimidiatus_98,0.9024,0.9674,1.0,0.92,0.9759,0.8594,0.9556,0.6844,0.8927,0.842
R_dimidiatus_77_R_dimidiatus_102,0.9024,0.9783,0.9925,0.88,0.9639,0.7109,0.9894,0.9148,0.9979,1.0
R_dimidiatus_77_R_dimidiatus_106,0.9512,0.9565,0.9023,0.88,0.9759,0.882,0.9469,0.8242,0.9146,0.9536
R_dimidiatus_77_R_dimidiatus_200,0.561,0.2283,0.188,0.32,0.5783,0.7727,0.2425,0.3216,0.5021,0.8377
R_dimidiatus_77_R_dimidiatus_201,0.9024,0.7935,0.6541,0.68,0.8434,0.8508,0.2425,0.9208,0.3979,0.7275
R_dimidiatus_77_R_dimidiatus_203,0.9024,0.8478,0.5639,0.72,1.0,0.993,0.2425,0.8542,0.7687,0.8377
R_dimidiatus_77_R_dimidiatus_204,0.9756,0.9022,0.8346,1.0,0.9157,0.675,0.2425,0.8815,0.8823,0.8986
R_dimidiatus_77_R_dimidiatus_205,0.878,0.8804,0.8496,0.8,1.0,0.9188,0.2425,0.9667,0.7917,0.8159
R_dimidiatus_77_R_icteronotus_02,0.8293,0.8587,0.7519,0.88,0.9639,0.2883,0.2425,0.9194,0.8771,0.8145
R_dimidiatus_77_R_icteronotus_04,0.8293,0.9022,0.9549,0.96,0.8554,0.4602,0.9925,0.9075,0.7625,0.9304
R_dimidiatus_77_R_icteronotus_05,0.7805,0.9891,0.9624,1.0,0.8916,0.3039,0.9825,0.8276,0.8146,0.9449
R_dimidiatus_77_R_icteronotus_06,0.878,0.9022,0.9098,1.0,0.8554,0.5695,0.8825,0.9674,0.8833,0.9159
R_dimidiatus_77_R_icteronotus_07,0.8293,0.9022,0.9774,0.8,0.8916,0.6555,0.895,0.9061,0.8729,0.9681
R_dimidiatus_77_R_icteronotus_08,0.2927,0.9022,0.985,0.8,0.9518,0.632,0.9988,0.9541,0.9667,0.9884
R_dimidiatus_77_R_icteronotus_09,0.7317,0.8696,0.8797,0.8,0.8795,0.2727,0.9388,0.9474,0.95,0.9826
R_dimidiatus_77_R_icteronotus_10,0.9024,0.7717,0.9023,0.8,0.8916,0.5148,0.8262,0.9927,0.9812,0.7565
R_dimidiatus_77_R_icteronotus_11,0.8537,0.8804,0.8346,0.68,0.9398,0.4719,0.9281,0.6784,0.7542,0.8362
R_dimidiatus_77_R_icteronotus_12,0.8293,0.837,0.9098,0.84,0.8675,0.45,0.8569,0.759,0.8208,0.9478
R_dimidiatus_77_R_icteronotus_13,0.8537,0.8696,1.0,0.88,0.8554,0.968,0.8194,0.749,0.8667,0.9377
R_dimidiatus_77_R_icteronotus_14,0.8049,0.9674,0.9699,0.88,0.9518,0.5383,0.7575,0.9893,0.8281,0.6928
R_dimidiatus_77_R_icteronotus_15,0.9268,0.9891,0.9549,0.96,0.9819,0.7047,0.9138,0.8016,0.9812,0.9188
R_dimidiatus_77_R_icteronotus_16,0.7805,0.9891,0.8346,0.68,0.9036,0.5109,0.9119,0.8495,0.9583,0.9768
R_dimidiatus_77_R_icteronotus_17,0.8293,0.9348,0.8195,0.72,0.8795,0.6594,0.7919,0.7071,0.976,0.858
R_dimidiatus_77_R_icteronotus_18,0.878,0.9457,0.812,0.84,0.9157,0.6453,0.865,0.7031,0.8823,0.9913
R_dimidiatus_77_R_icteronotus_22,0.9268,0.9783,0.8722,0.88,0.9518,0.5211,0.9206,0.7543,0.9854,0.8507
R_dimidiatus_77_R_icteronotus_23,0.8293,0.9891,0.9098,0.84,0.9639,0.6023,0.905,0.8842,0.9896,0.9899
R_dimidiatus_77_R_icteronotus_24,0.8537,0.9783,0.8496,0.8,0.9277,0.7531,0.8238,0.8083,0.9719,0.8812
